,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_MINRTY,EP_LIMENG,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ
227,12.6,4.5,25105,10.1,23.5,23.3,17.3,6.2,8.7,0.4,0.1,8.6,2.3,6.3,3.5
228,11.0,1.2,27896,6.4,21.4,24.6,13.7,10.0,14.1,0.6,2.0,6.4,2.6,1.9,3.0
229,12.1,4.7,26515,8.6,20.7,23.1,14.1,11.1,7.0,0.2,2.3,2.7,0.3,5.4,3.8
230,11.9,4.4,32112,6.7,20.6,21.8,16.6,9.1,6.6,0.1,2.5,11.3,1.9,3.9,1.6
231,15.2,4.9,23778,10.1,17.6,23.9,17.2,10.1,20.2,1.6,4.0,8.2,1.9,6.1,6.3
232,20.9,4.5,22461,9.1,15.0,21.8,15.7,8.7,13.1,1.1,7.8,6.3,4.3,7.8,4.9
233,12.5,5.8,26201,9.4,18.9,24.1,17.7,7.1,9.0,0.0,3.1,5.9,1.5,6.3,1.8
234,16.0,2.4,29810,7.3,14.8,21.6,11.9,6.4,10.3,0.9,6.1,3.8,0.9,5.3,4.3
235,10.3,4.5,26757,7.4,16.0,24.4,13.9,7.1,9.0,0.4,4.2,10.2,1.4,4.1,2.4
236,8.5,0.9,23668,12.8,20.2,25.9,20.2,5.9,25.1,2.9,2.9,10.9,2.6,4.0,2.6
237,16.1,3.1,26105,9.6,21.8,24.5,15.5,6.4,9.8,1.2,2.9,3.6,0.7,4.2,2.6
238,10.0,5.8,27950,5.5,18.6,24.9,18.0,8.3,15.9,0.4,3.1,7.0,1.5,3.7,1.0
239,8.0,5.5,29258,6.5,18.2,23.2,14.7,7.7,6.3,0.1,0.8,7.3,1.0,2.5,1.3
240,7.7,5.3,33203,6.0,21.6,22.4,14.4,6.4,6.5,0.2,1.6,5.6,0.7,2.4,1.7
241,8.3,2.6,25623,10.3,20.9,22.6,15.0,3.6,11.3,0.4,4.6,5.5,1.0,5.6,7.4
242,17.9,4.0,23524,12.0,18.1,23.9,19.1,9.7,14.5,0.3,3.5,4.8,3.0,5.8,2.7
243,8.9,3.9,31639,8.1,13.5,23.9,15.1,8.9,20.9,0.6,3.3,1.7,1.6,4.7,7.5
244,9.2,4.8,25851,6.3,22.9,22.8,16.9,5.2,5.5,0.0,2.0,5.2,1.7,2.3,2.0
245,16.5,5.9,25771,11.0,21.9,23.0,19.2,9.7,6.3,0.0,0.8,14.8,3.0,4.4,0.6
246,17.3,5.7,26322,11.6,14.5,22.3,13.4,8.8,28.7,3.1,11.0,7.5,3.2,6.8,4.3
247,9.9,2.3,30234,8.7,19.2,23.1,12.8,7.4,8.2,0.1,3.9,4.2,0.5,4.1,4.6
248,9.3,4.4,25756,9.1,22.8,21.6,16.1,4.2,7.1,0.1,1.9,5.6,1.1,4.4,6.6
249,9.4,4.2,27167,7.3,21.3,23.5,15.7,5.4,5.2,0.2,2.6,2.7,1.5,4.4,1.7
250,12.2,2.8,27273,17.5,17.7,25.8,10.0,10.5,22.0,3.5,0.0,8.2,1.2,3.7,2.9
251,16.3,3.1,24732,4.3,23.2,22.8,15.7,7.2,4.9,0.2,2.5,4.1,2.9,3.4,4.0
252,18.3,5.5,24103,11.3,19.2,23.7,19.0,10.2,20.2,1.5,4.0,6.8,2.0,7.1,2.7
253,17.5,3.8,23934,8.5,19.0,24.8,18.3,10.7,9.6,0.6,3.8,7.3,2.0,7.3,2.7
254,12.7,5.3,27026,8.8,19.1,23.5,16.9,8.0,6.6,0.2,2.6,11.1,1.3,3.5,1.2
255,13.4,2.5,28748,7.4,24.3,21.1,18.2,6.7,5.5,0.0,0.3,2.3,0.3,4.0,3.0
256,9.7,2.5,27140,7.4,22.2,22.9,16.0,7.4,6.2,0.4,3.3,6.3,2.9,3.9,1.8
257,11.6,3.8,27050,7.8,18.3,24.9,11.2,5.6,11.6,2.3,5.4,5.8,3.8,4.4,4.2
258,13.3,4.5,26190,12.1,18.8,22.9,14.9,8.3,15.8,0.9,5.8,4.3,2.9,6.5,4.3
259,8.0,4.0,25072,10.0,21.5,22.7,15.6,7.6,5.8,0.0,1.9,2.3,0.4,3.7,3.8
260,9.8,3.4,25590,11.1,24.1,21.3,16.6,4.1,6.4,0.0,1.0,4.1,0.4,3.0,2.3
261,6.4,6.3,26300,10.3,24.2,21.4,18.2,4.3,7.3,0.6,4.5,3.8,0.9,4.1,1.8
262,5.1,2.2,31526,5.4,22.7,24.4,14.9,8.4,5.8,0.4,2.0,3.1,0.4,4.1,1.1
263,19.1,4.2,23687,7.3,18.7,23.9,17.6,9.7,16.0,0.2,3.6,8.7,2.0,3.0,2.8
264,14.0,4.3,26922,9.6,20.6,23.5,15.0,6.1,16.4,2.0,0.3,5.3,1.3,3.1,2.9
265,5.7,3.1,28104,4.8,18.8,24.2,15.9,5.4,7.5,0.2,0.8,4.5,2.0,2.2,1.4
266,13.0,2.9,27718,9.3,24.2,22.8,13.9,4.3,5.9,0.9,1.8,4.6,0.9,3.0,2.7
267,17.0,5.5,25571,14.8,20.0,22.0,16.7,8.5,7.2,0.0,1.1,17.2,1.2,7.8,1.5
268,23.9,7.2,20832,17.1,17.0,23.9,20.6,9.4,9.5,0.3,2.3,11.9,2.5,5.8,1.7
269,10.6,4.8,27423,12.0,14.8,22.5,15.8,8.6,5.4,0.3,2.4,8.5,1.7,2.6,0.4
270,18.6,5.9,24943,18.6,20.5,21.8,14.5,6.1,6.1,0.2,0.5,22.1,1.2,5.3,1.2
271,15.6,6.0,27416,14.6,17.2,22.5,18.4,10.4,9.8,1.0,4.5,9.0,2.2,6.3,1.2
272,16.4,4.0,24011,17.0,20.0,21.8,21.0,6.4,3.8,0.6,0.6,16.6,1.2,8.4,2.4
273,15.9,8.2,26712,11.6,20.1,21.5,20.6,7.6,3.7,0.0,2.0,14.9,1.2,4.4,1.1
274,17.2,5.1,23851,16.6,17.6,22.9,17.1,7.6,6.5,0.1,1.9,16.6,1.7,6.8,2.0
275,18.6,4.7,25376,13.2,16.8,23.0,21.2,11.3,13.6,0.3,6.6,7.8,1.5,8.7,3.2
276,17.9,5.7,24190,13.5,17.4,23.1,18.0,9.5,11.4,0.1,2.2,13.2,1.2,6.7,2.2
277,15.5,5.8,21939,17.6,17.3,22.4,20.5,10.2,8.4,0.6,0.6,14.7,1.1,4.3,2.0
278,23.7,8.1,21039,18.9,15.7,23.2,18.9,9.5,4.2,0.1,2.1,26.4,2.5,6.9,1.5
279,17.3,5.6,23177,15.7,17.8,23.9,15.2,8.8,11.4,0.5,1.3,11.3,1.1,8.1,1.3
280,11.7,7.1,28078,11.8,13.5,23.4,18.3,6.1,10.6,0.1,3.3,18.3,3.4,3.6,0.9
281,5.5,3.1,40779,6.1,12.3,25.6,8.7,7.3,11.6,0.4,2.4,2.5,1.4,2.0,5.9
282,17.6,3.9,22620,17.2,15.3,23.1,18.5,8.8,3.7,0.2,1.8,22.8,1.7,3.6,1.7
283,23.6,8.4,22342,18.1,18.3,22.3,19.5,9.5,5.9,0.3,2.5,20.3,1.1,8.0,1.5
284,8.4,4.9,33568,10.2,12.9,22.7,13.9,8.3,5.6,0.3,1.6,8.3,1.3,1.5,0.7
285,16.6,4.9,24570,16.7,17.5,23.5,18.1,6.1,12.5,0.8,0.5,14.5,1.8,4.8,3.6
286,13.2,4.6,27231,9.7,16.8,21.9,16.4,10.0,9.2,0.9,7.7,8.8,1.9,9.6,3.0
287,9.7,3.4,38644,5.0,17.3,19.1,11.4,6.9,9.5,1.1,8.4,3.9,1.3,7.5,2.9
288,12.2,5.7,26030,7.4,21.0,18.2,16.1,6.1,4.2,0.3,2.7,7.4,1.0,6.0,3.8
289,13.3,4.9,29084,8.3,18.9,19.6,16.5,8.5,5.3,0.4,4.7,10.2,1.9,8.1,3.1
290,10.9,4.2,31612,6.3,23.5,18.1,15.2,6.8,4.7,0.1,3.6,6.8,1.2,6.3,3.8
291,15.7,5.5,27289,8.4,17.4,18.5,18.6,8.8,6.1,0.2,5.0,11.5,1.7,8.3,4.4
292,9.8,2.6,34432,5.9,21.2,19.1,11.9,7.7,5.4,0.5,3.3,10.3,0.5,6.2,0.6
293,19.3,8.6,23557,12.1,20.2,19.5,20.9,8.5,4.2,0.4,1.5,13.2,2.3,8.9,1.4
294,18.5,7.0,24647,11.6,23.2,19.0,21.6,8.5,10.4,0.5,2.0,12.1,0.8,8.8,3.2
295,5.1,6.4,43504,6.1,14.0,23.6,10.8,8.6,21.6,0.4,4.1,0.9,0.8,3.1,0.7
296,7.1,4.6,41432,7.6,13.8,23.5,11.0,7.7,25.7,2.2,10.8,0.9,1.2,4.2,1.9
297,9.7,4.0,27980,10.7,21.2,19.2,16.5,6.9,3.5,0.2,3.0,8.1,1.0,6.6,2.3
298,7.6,4.8,39365,7.2,15.4,22.6,11.4,7.3,23.5,0.7,10.5,2.7,1.2,5.0,0.7
299,5.5,2.9,42077,7.9,18.0,21.8,10.6,5.9,13.4,1.1,2.8,3.2,1.2,3.5,0.9
300,12.7,6.5,29802,13.1,16.4,22.1,15.8,9.6,20.3,0.9,8.6,3.4,1.8,8.2,5.9
301,8.0,3.2,43822,4.5,22.2,19.0,8.5,6.6,13.9,0.8,1.0,0.3,1.1,3.0,1.5
302,10.4,5.2,34202,6.9,20.3,17.7,15.1,7.0,9.2,1.2,6.2,2.7,1.0,7.0,2.3
303,8.6,2.8,51270,4.7,14.3,21.0,9.4,7.9,14.9,1.4,0.4,0.7,0.7,6.4,2.6
304,7.6,5.4,41343,7.1,17.1,22.0,11.2,8.3,18.7,2.4,8.0,2.5,1.2,6.0,2.2
305,10.3,3.2,28073,9.3,15.6,24.6,10.3,7.5,11.4,0.7,2.8,11.4,2.1,4.3,1.1
306,14.4,6.0,25115,8.4,22.4,19.1,18.3,8.2,4.1,0.3,3.6,6.2,0.7,7.5,1.9
307,8.7,5.2,28783,7.3,17.7,22.5,12.3,7.7,5.7,0.3,2.0,7.0,1.9,3.5,1.2
308,16.0,6.9,26644,10.4,19.1,20.7,15.8,10.2,9.8,0.3,6.0,5.0,0.8,8.0,1.4
309,16.5,6.4,29311,10.4,18.8,22.1,14.8,9.3,25.1,1.1,6.5,5.2,1.9,8.2,2.8
310,15.5,4.5,24249,10.9,17.7,23.4,14.3,9.3,9.4,1.5,3.8,13.1,1.7,6.7,5.4
311,12.1,6.7,29923,12.1,19.8,21.0,17.9,8.7,13.8,0.3,1.6,8.5,2.5,4.4,0.8
312,10.8,4.5,32559,6.4,23.0,19.6,14.3,6.7,6.2,0.3,4.3,6.5,0.7,5.4,1.3
313,9.3,4.0,33568,5.8,16.0,22.8,12.5,6.3,9.9,0.5,7.6,6.8,0.8,2.7,0.9
314,13.3,5.3,26852,6.1,22.7,20.1,18.2,9.1,6.9,0.1,4.4,7.5,1.4,8.1,1.6
315,13.3,4.4,28020,5.2,21.4,20.0,18.3,7.6,4.8,0.2,4.2,5.6,1.4,7.2,1.6
316,10.1,4.9,33754,4.8,18.4,20.6,12.5,7.8,7.4,0.5,7.0,7.8,1.7,5.1,2.7
317,16.0,5.0,24749,11.7,18.6,22.1,15.0,7.8,5.1,0.5,3.1,8.7,2.2,7.4,3.6
318,12.8,5.2,23956,9.9,13.9,23.4,12.0,9.8,11.6,0.3,5.1,12.7,2.3,5.3,6.0
319,14.1,6.8,26942,9.4,16.7,21.8,15.5,10.3,15.2,0.4,7.5,6.4,1.4,7.4,6.0
320,17.0,7.5,23687,13.3,19.4,21.1,18.3,8.9,5.7,0.2,1.4,17.3,2.6,5.0,0.9
321,12.2,5.1,26958,9.2,17.8,21.5,15.7,9.4,13.2,1.0,3.6,6.4,1.2,5.4,5.3
322,5.6,4.2,38399,4.6,15.9,22.2,10.4,5.8,5.6,0.3,4.7,5.3,1.0,3.3,0.7
323,11.3,5.7,31104,10.3,16.2,21.5,14.0,8.3,20.4,2.5,7.9,3.7,1.8,6.1,1.0
324,16.4,6.1,26290,4.7,17.8,18.1,14.3,6.9,7.8,0.6,7.7,5.2,1.1,6.0,6.4
325,15.1,6.1,28812,7.6,22.4,20.5,16.4,8.3,8.5,0.3,3.9,10.5,1.1,5.8,1.6
326,12.8,4.4,27609,7.6,22.9,18.8,18.3,7.6,6.9,0.2,3.7,8.6,1.2,7.8,1.6
327,10.8,6.0,34497,5.7,17.6,21.6,13.6,7.3,8.4,0.2,6.5,8.9,1.1,6.1,1.6
328,15.6,6.3,22850,11.2,19.9,23.1,18.7,7.3,5.9,0.4,1.0,17.0,3.2,3.7,1.2
329,10.6,4.9,30295,8.8,16.9,21.9,13.7,8.0,8.6,0.3,5.1,7.8,1.2,5.6,0.9
330,17.1,7.4,24101,9.2,16.0,23.4,15.6,11.1,23.6,0.3,6.9,6.3,1.8,7.8,4.0
331,17.8,6.1,24005,13.2,18.4,22.8,18.7,8.0,9.4,0.8,1.5,22.5,2.5,4.7,1.7
332,17.0,7.4,23018,14.1,20.0,23.2,17.3,9.1,18.1,2.9,1.2,18.6,4.4,5.4,2.7
333,19.6,6.9,22142,11.8,20.2,22.8,18.2,9.1,5.3,0.3,2.0,18.0,2.3,8.0,2.1
334,15.0,5.6,26829,7.9,20.2,21.2,18.0,8.9,5.6,0.1,2.5,8.9,2.3,5.8,1.8
335,17.7,7.5,26625,10.5,18.2,21.6,16.6,10.7,30.5,0.7,6.3,3.7,1.3,9.2,3.3
336,13.3,6.7,29356,9.5,17.7,21.4,16.9,8.3,8.8,0.3,4.5,6.2,1.0,6.6,1.1
337,11.4,5.0,27398,7.6,17.4,21.7,15.4,8.2,5.8,0.1,4.8,5.4,0.8,5.5,1.0
338,15.4,6.4,24968,10.7,19.3,21.0,18.9,6.7,6.5,0.3,1.8,9.6,2.1,5.1,2.3
339,16.3,6.1,22760,10.5,18.1,23.4,15.9,10.2,5.4,0.2,3.2,14.1,1.8,6.4,0.9
340,6.1,3.7,35806,6.1,13.0,24.1,10.0,8.8,18.0,1.8,10.1,3.1,1.9,4.5,0.9
341,12.3,3.6,29710,7.4,19.8,24.5,13.4,8.1,13.6,0.3,6.0,9.7,1.7,5.7,1.4
342,12.0,4.2,28117,5.9,16.7,22.7,12.7,8.9,11.8,0.1,5.4,8.2,1.9,4.9,6.1
343,9.9,2.7,30168,9.3,20.5,23.2,13.6,8.4,12.2,2.0,10.7,2.3,1.9,5.4,2.2
344,5.6,4.1,33927,5.7,14.4,23.1,11.9,7.8,6.4,0.1,5.4,3.7,1.2,4.4,3.4
345,17.0,7.9,26173,14.3,20.1,24.9,16.8,7.7,15.2,0.5,5.5,15.8,2.6,8.3,1.3
346,12.5,4.1,27209,9.6,22.5,24.2,14.4,7.2,13.5,2.0,5.4,0.7,3.0,4.6,2.6
347,10.5,2.8,30900,6.3,21.5,21.9,14.1,8.2,5.0,0.1,6.4,5.8,0.9,5.6,1.5
348,8.3,3.0,34547,5.0,22.0,21.4,12.6,6.3,3.9,0.2,10.7,4.5,0.8,4.8,1.5
349,11.6,3.2,29748,8.4,22.6,22.1,12.5,7.3,8.8,0.4,5.6,1.3,0.6,5.4,2.1
350,12.2,4.4,28459,10.1,21.8,21.9,13.8,9.7,14.2,2.1,9.8,2.8,1.2,5.8,1.9
351,9.9,3.7,33400,5.7,18.6,22.6,10.7,7.5,7.8,0.8,10.3,4.6,1.5,5.4,2.1
352,10.4,4.0,31940,6.4,23.1,22.3,14.1,7.4,4.7,0.2,4.6,6.5,0.6,4.2,1.4
353,7.6,2.0,31453,5.4,20.2,21.7,11.3,6.5,3.8,0.3,3.4,5.8,0.5,4.4,1.4
354,7.1,4.6,32008,8.3,15.0,24.1,13.1,8.9,6.0,0.1,7.3,3.0,1.4,4.4,1.5
355,10.7,4.6,27331,9.6,19.7,21.7,18.0,7.9,5.0,0.1,4.4,14.3,2.3,4.2,1.4
356,10.5,3.0,30217,11.5,17.9,24.2,11.9,8.4,19.0,2.8,7.9,3.2,2.3,5.0,2.6
357,10.6,2.6,29946,6.0,23.4,21.7,11.5,5.3,4.4,0.0,6.8,7.6,0.7,5.1,5.5
358,8.8,3.5,32120,7.2,16.8,24.0,10.8,7.3,8.5,1.2,5.7,3.1,1.7,3.9,1.4
359,8.9,2.6,31723,7.0,17.9,23.3,11.8,8.8,8.8,0.9,10.8,3.5,1.1,4.6,1.0
360,7.5,2.7,29670,11.4,20.6,22.8,12.3,6.0,6.5,0.7,5.4,12.2,0.9,4.3,1.1
361,13.3,3.5,31091,7.3,22.4,21.6,14.1,8.9,6.7,0.3,8.5,2.2,1.0,5.4,1.7
362,7.6,2.7,31819,7.4,18.9,24.3,11.2,7.3,5.8,1.0,5.0,5.6,2.2,5.6,1.6
363,10.9,4.3,28792,9.9,18.5,23.5,12.5,8.2,4.2,0.5,6.5,7.5,1.6,6.3,1.7
364,10.3,3.2,28351,8.7,21.2,23.4,12.2,6.0,10.4,1.2,8.2,5.4,2.7,5.0,2.2
365,12.6,5.2,25302,10.4,19.4,20.2,17.4,7.2,10.6,0.4,4.0,17.9,1.6,5.1,5.8
366,9.8,3.3,29731,6.6,19.4,24.6,12.9,6.3,7.8,0.2,6.0,9.7,1.9,5.1,0.8
367,11.4,2.5,28011,9.2,21.0,24.4,10.9,8.2,12.7,0.2,7.6,3.2,0.7,5.5,2.4
368,10.4,2.9,31585,10.8,20.2,22.9,10.2,7.0,11.7,0.7,6.2,4.3,0.9,5.5,2.4
369,9.7,1.9,30544,8.2,19.6,25.0,11.3,7.1,6.2,0.4,6.9,1.6,2.1,2.5,2.8
370,9.8,2.6,28049,7.3,16.2,24.4,10.9,8.2,7.9,0.8,8.3,16.3,2.0,4.6,1.4
371,15.0,4.9,30321,5.8,18.3,19.2,14.4,7.6,8.8,0.3,11.1,4.3,1.7,8.8,4.5
372,7.1,2.8,30977,9.1,17.8,23.9,10.6,6.6,11.4,2.7,4.7,3.3,1.4,3.6,1.5
373,10.1,4.1,30822,8.4,16.5,25.3,11.3,8.0,13.2,0.8,10.6,3.4,2.2,7.0,1.5
374,13.3,3.0,25848,13.0,20.7,23.8,14.2,6.1,8.5,2.2,3.6,9.8,3.6,5.3,1.5
375,6.0,3.2,33664,7.8,20.7,21.6,12.8,6.2,5.2,0.7,4.7,8.5,0.7,3.8,1.2
376,9.2,3.6,28067,6.9,16.9,23.5,11.3,8.9,10.7,0.9,7.5,3.5,1.4,4.6,5.9
377,9.3,1.4,32066,6.1,19.0,21.9,14.7,8.9,6.3,0.0,9.0,5.2,1.8,7.0,2.6
378,13.4,3.0,29379,8.7,19.8,23.1,13.3,10.4,10.2,0.8,5.8,2.1,1.6,5.0,2.9
379,17.1,8.8,21321,18.5,17.8,23.6,21.2,7.0,17.1,0.9,1.7,15.9,1.5,4.2,1.7
380,9.1,5.8,29190,10.3,12.3,26.2,11.7,10.1,34.5,1.2,4.2,4.9,2.5,3.1,0.4
381,17.9,8.2,26659,13.4,19.2,21.3,19.3,11.4,15.3,0.2,3.8,11.6,1.8,5.6,0.7
382,16.0,8.2,25341,11.1,15.0,23.8,17.3,10.1,32.2,0.9,6.2,8.7,1.1,4.0,0.8
383,15.9,6.4,25467,16.2,14.2,25.6,15.8,10.9,34.1,0.8,7.7,12.1,4.3,6.1,1.1
384,10.9,4.9,38496,8.2,12.5,25.4,9.6,10.4,44.5,1.2,7.0,4.3,1.8,3.1,2.0
385,18.3,6.6,21352,18.7,16.4,21.6,14.0,9.5,52.3,0.3,0.7,20.4,1.7,5.3,5.7
386,23.0,8.2,24538,20.2,19.2,23.2,20.0,10.4,49.9,0.7,0.4,19.3,3.1,8.3,2.7
387,8.6,3.2,28027,8.0,18.1,23.1,14.2,6.4,5.2,0.0,1.1,6.8,1.4,3.9,1.1
388,15.3,7.1,21819,14.5,17.1,23.3,15.8,7.9,13.1,0.7,2.0,5.8,1.3,6.9,7.7
389,21.6,5.8,25938,12.8,19.9,24.2,17.8,9.3,7.5,0.1,1.1,10.8,2.3,8.9,1.4
390,12.3,4.4,27035,13.3,19.1,23.9,16.6,9.3,5.6,0.1,0.7,12.6,3.1,5.0,2.0
391,14.9,2.5,24238,9.8,19.4,24.1,17.4,6.9,5.3,0.4,0.8,12.6,4.0,7.1,2.3
392,15.7,8.6,24597,13.5,20.8,22.7,16.5,8.1,5.2,0.3,2.5,9.5,1.2,9.8,1.3
393,9.8,4.3,31675,7.6,16.1,24.6,13.4,8.2,11.7,0.6,2.8,4.4,1.8,3.3,0.9
394,11.9,3.2,24470,10.0,23.3,22.9,17.6,4.7,4.9,0.0,0.5,12.1,1.3,3.9,3.1
395,13.3,3.6,28537,14.9,20.4,23.1,14.4,8.8,3.0,0.8,0.2,17.5,1.5,8.2,1.2
396,7.9,4.0,33342,6.8,13.5,24.5,12.0,8.6,18.4,1.0,10.8,2.0,1.3,4.3,1.1
397,10.8,4.1,29433,8.1,15.4,22.6,11.6,10.0,18.6,0.3,6.5,3.2,0.9,6.8,6.2
398,22.5,8.6,21538,13.8,22.7,20.9,18.5,8.1,6.1,0.3,0.9,16.4,3.3,4.1,2.1
399,15.0,5.1,22096,18.0,19.9,24.2,21.8,9.1,5.2,0.5,1.1,19.5,3.0,6.1,1.4
400,13.0,3.2,24081,15.3,20.0,25.7,14.9,5.8,4.0,0.6,1.5,8.5,2.8,8.2,2.4
401,9.8,2.4,27240,12.7,21.8,21.2,17.8,5.1,3.9,0.2,0.5,8.9,0.8,3.9,1.7
402,21.5,6.5,25244,12.1,20.9,22.3,20.6,7.2,6.3,0.3,3.2,11.5,2.5,6.7,1.2
403,17.4,5.3,24086,13.0,14.8,25.2,14.3,9.4,15.6,1.7,4.7,5.4,2.4,6.3,2.0
404,10.3,5.7,28844,11.2,14.1,23.6,13.2,9.7,5.5,0.4,3.2,10.5,1.6,3.6,1.0
405,19.2,6.7,22020,12.0,21.3,23.7,21.1,9.8,3.7,0.0,0.6,13.0,1.1,5.5,2.3
406,15.0,6.9,21577,16.4,17.3,24.5,18.1,7.6,6.6,0.1,2.6,19.8,3.3,5.7,1.1
407,13.0,4.4,28056,9.4,18.2,23.2,14.8,9.8,7.9,0.3,3.4,9.5,2.0,6.7,2.0
408,12.6,4.2,25472,11.7,12.7,25.7,14.4,10.2,6.9,0.2,1.8,18.2,2.0,3.6,1.4
409,16.2,6.9,23729,13.6,20.7,20.5,19.0,7.7,4.3,0.4,0.6,16.1,2.1,8.6,1.1
410,18.5,5.2,23589,11.6,17.2,24.0,14.0,10.2,9.9,0.1,4.4,4.9,1.4,7.0,5.5
411,17.9,5.9,23408,13.4,18.2,23.7,15.9,8.3,5.0,0.0,7.3,15.0,2.1,3.9,1.4
412,14.1,3.9,24625,10.5,22.0,22.3,18.1,8.3,6.9,0.3,1.3,17.4,1.1,6.4,1.6
413,23.0,3.8,21265,20.7,23.4,22.6,17.5,7.0,5.7,0.3,1.9,18.2,1.1,8.7,1.9
414,13.9,4.0,26996,13.3,17.5,24.2,14.6,7.0,13.7,1.1,2.3,15.2,2.2,4.7,1.8
415,7.2,2.4,26037,10.1,16.7,23.2,12.9,4.5,2.7,0.1,1.3,6.5,1.7,4.3,2.1
416,17.2,5.9,22897,14.9,16.2,24.9,17.0,10.4,15.0,2.4,4.4,5.1,2.1,7.9,2.2
417,22.3,6.1,24304,12.2,15.4,21.0,16.4,8.8,11.2,0.7,4.8,10.2,1.8,6.9,6.9
418,14.5,4.9,22575,12.5,17.7,23.0,16.2,9.9,6.2,0.2,3.4,12.6,2.9,5.5,4.8
419,12.5,4.5,26536,11.4,20.4,21.3,14.3,6.7,4.4,0.2,0.5,13.1,1.3,3.6,0.9
420,5.6,3.3,37229,5.3,14.2,23.8,10.0,7.3,12.6,0.5,7.9,2.8,0.8,2.8,1.9
421,14.6,4.3,28578,11.3,18.5,21.7,15.8,9.6,4.4,0.2,1.5,12.6,1.1,3.7,1.4
422,9.7,5.2,39784,6.7,17.3,22.2,12.0,8.8,33.5,1.3,10.5,0.3,1.0,6.8,1.9
423,15.0,3.4,23501,9.9,20.4,24.1,15.6,8.4,4.5,0.4,0.9,11.3,2.0,4.6,4.5
424,13.6,3.7,24388,11.5,18.4,23.8,17.9,8.0,6.0,0.2,1.5,11.4,1.8,7.8,3.3
425,13.3,5.7,27523,12.1,17.3,24.0,15.6,8.6,8.1,0.4,1.8,13.8,4.4,3.6,1.0
426,15.2,3.9,24159,12.9,24.1,20.9,16.2,6.3,3.4,0.0,2.8,9.8,1.2,2.9,2.3
427,15.9,3.8,28941,4.6,21.2,18.4,15.4,2.8,9.1,1.0,2.3,14.7,1.3,5.1,5.5
428,6.9,6.1,32362,5.6,23.1,19.7,18.1,3.6,6.0,0.2,1.4,14.7,0.1,1.7,0.7
429,10.1,3.7,32553,5.9,24.2,18.2,15.9,6.2,5.6,0.8,0.7,11.9,0.9,2.6,1.0
430,12.8,4.1,29212,8.3,17.9,22.5,14.9,8.4,14.5,0.2,9.9,9.8,1.9,7.2,3.2
431,9.6,1.5,32501,5.9,17.9,21.4,12.9,4.9,7.7,0.0,3.3,15.7,2.0,2.0,4.8
432,9.7,2.2,34329,4.8,17.6,23.7,12.6,3.8,6.4,0.0,0.9,20.2,0.5,2.5,2.8
433,11.7,3.7,30068,6.1,18.2,22.3,11.5,5.4,7.1,0.2,4.6,11.4,2.2,3.5,1.2
434,5.3,0.0,27291,4.6,19.8,21.0,10.5,4.9,0.2,0.0,0.0,16.2,3.4,1.1,0.1
435,8.8,4.8,32133,5.2,20.1,20.9,13.0,6.7,7.2,0.0,0.8,10.1,1.7,2.2,2.4
436,15.0,1.7,23972,5.4,22.8,20.0,15.0,1.9,5.6,0.3,0.0,11.7,0.0,3.2,1.3
437,12.5,2.8,32133,4.6,21.0,18.6,11.1,5.5,6.5,0.5,3.1,9.5,1.2,5.4,1.6
438,8.4,3.0,32565,1.2,19.4,19.9,13.4,3.7,1.9,0.0,0.0,19.3,1.6,0.5,0.0
439,14.9,6.9,23533,10.6,21.5,23.5,16.6,1.6,15.7,0.0,0.9,16.9,2.3,3.9,1.8
440,20.0,6.9,24392,7.4,19.8,25.2,17.1,9.1,18.6,0.8,5.6,14.2,2.1,6.5,3.8
441,10.4,1.3,30969,5.2,24.3,15.5,16.6,5.7,6.9,0.0,0.0,26.6,0.0,1.2,3.0
442,14.3,5.9,27766,9.0,24.3,19.7,19.8,5.0,6.9,0.0,2.5,10.0,1.7,3.5,0.8
443,5.4,2.4,31849,7.7,14.2,24.2,12.9,7.8,10.9,1.6,4.5,16.5,3.1,4.9,0.6
444,6.4,3.9,32061,5.1,21.1,21.8,13.2,3.6,7.2,0.3,1.7,12.1,1.1,3.3,1.4
445,13.3,1.8,27402,7.8,22.6,23.7,15.5,4.2,6.3,0.0,3.9,9.7,3.6,4.9,3.1
446,9.1,5.6,28899,6.2,21.7,21.9,15.0,4.2,15.5,0.1,3.2,4.4,0.6,4.0,2.1
447,17.2,3.4,21442,20.2,20.5,24.3,12.1,7.8,6.3,1.3,0.0,11.4,3.8,5.0,1.8
448,9.9,3.4,33007,6.3,16.1,23.6,12.4,8.4,13.4,0.3,7.8,10.9,2.3,5.7,2.2
449,13.0,3.3,28783,10.0,17.2,23.9,14.2,7.0,13.7,2.0,4.2,3.9,1.5,5.5,5.4
450,12.6,2.0,26406,7.6,22.8,23.7,15.2,5.4,4.7,0.9,1.2,3.2,1.0,3.9,1.1
451,9.7,1.2,34670,2.9,19.3,22.1,14.4,5.7,8.0,0.5,0.0,5.5,0.0,2.5,0.0
452,6.1,1.7,30680,5.8,22.0,23.4,11.9,4.5,3.5,0.3,2.8,2.2,1.1,4.0,2.0
453,14.1,3.0,30184,7.0,13.5,23.4,11.1,7.3,12.9,1.7,9.0,7.3,1.7,4.7,4.6
