state,date,vaccination_rate,people_fully_vaccinated,population
West Virginia,2022-02-26,57.35963623519722,1027969,1792147
West Virginia,2022-02-27,57.36337476780644,1028036,1792147
West Virginia,2022-02-28,57.37654333042993,1028272,1792147
West Virginia,2022-03-01,57.389823491041746,1028510,1792147
West Virginia,2022-03-02,57.40745597319863,1028826,1792147
West Virginia,2022-03-03,57.42497685736717,1029140,1792147
West Virginia,2022-03-04,57.44311153047155,1029465,1792147
West Virginia,2022-03-05,57.447854444975775,1029550,1792147
West Virginia,2022-03-06,57.451760374567485,1029620,1792147
West Virginia,2022-03-07,57.462027389494274,1029804,1792147
West Virginia,2022-03-08,57.474303168211094,1030024,1792147
West Virginia,2022-03-09,57.486634745922075,1030245,1792147
West Virginia,2022-03-10,57.501533077364755,1030512,1792147
West Virginia,2022-03-11,57.52044893638747,1030851,1792147
West Virginia,2022-03-12,57.523796876037515,1030911,1792147
West Virginia,2022-03-13,57.52625203178088,1030955,1792147
West Virginia,2022-03-14,57.54087136825271,1031217,1792147
West Virginia,2022-03-15,57.55353773992869,1031444,1792147
West Virginia,2022-03-16,57.564585940773824,1031642,1792147
West Virginia,2022-03-17,57.57518774966562,1031832,1792147
West Virginia,2022-03-18,57.58813311631245,1032064,1792147
West Virginia,2022-03-19,57.59203904590415,1032134,1792147
West Virginia,2022-03-20,57.59415940768252,1032172,1792147
West Virginia,2022-03-21,57.60213866384844,1032315,1792147
West Virginia,2022-03-22,57.611401296880224,1032481,1792147
West Virginia,2022-03-23,57.62032913594699,1032641,1792147
West Virginia,2022-03-24,57.62942437199627,1032804,1792147
West Virginia,2022-03-25,57.64164435171891,1033023,1792147
West Virginia,2022-03-26,57.64499229136896,1033083,1792147
West Virginia,2022-03-27,57.6461082712523,1033103,1792147
West Virginia,2022-03-28,57.65258095457572,1033219,1792147
West Virginia,2022-03-29,57.65989062281164,1033350,1792147
West Virginia,2022-03-30,57.67144101460428,1033557,1792147
West Virginia,2022-03-31,57.687957516877795,1033853,1792147
West Virginia,2022-04-01,57.706650179923855,1034188,1792147
West Virginia,2022-04-02,57.71284386827643,1034299,1792147
West Virginia,2022-04-03,57.71613600893231,1034358,1792147
West Virginia,2022-04-04,57.72785379770744,1034568,1792147
West Virginia,2022-04-05,57.74102236033093,1034804,1792147
West Virginia,2022-04-06,57.755809093785274,1035069,1792147
West Virginia,2022-04-07,57.770651626233786,1035335,1792147
West Virginia,2022-04-08,57.78794931442566,1035645,1792147
West Virginia,2022-04-09,57.79391980680156,1035752,1792147
West Virginia,2022-04-10,57.797267746451595,1035812,1792147
West Virginia,2022-04-11,57.80971092215091,1036035,1792147
West Virginia,2022-04-12,57.8249440475586,1036308,1792147
West Virginia,2022-04-13,57.8391169920771,1036562,1792147
West Virginia,2022-04-14,57.85423851949645,1036833,1792147
West Virginia,2022-04-15,57.867183886143266,1037065,1792147
West Virginia,2022-04-16,57.87081082076414,1037130,1792147
West Virginia,2022-04-17,57.87209419763,1037153,1792147
West Virginia,2022-04-18,57.88191482060344,1037329,1792147
West Virginia,2022-04-19,57.89346521239608,1037536,1792147
West Virginia,2022-04-20,57.90735916194375,1037785,1792147
West Virginia,2022-04-21,57.91729138290553,1037963,1792147
West Virginia,2022-04-22,57.928730176709834,1038168,1792147
West Virginia,2022-04-23,57.93246870931904,1038235,1792147
West Virginia,2022-04-24,57.93481226707408,1038277,1792147
West Virginia,2022-04-25,57.94340531217584,1038431,1792147
West Virginia,2022-04-26,57.954341915032636,1038627,1792147
West Virginia,2022-04-27,57.96416253800609,1038803,1792147
West Virginia,2022-04-28,57.97387156299121,1038977,1792147
West Virginia,2022-04-29,57.9870401256147,1039213,1792147
West Virginia,2022-04-30,57.9904438642589,1039274,1792147
West Virginia,2022-05-01,57.992675824025596,1039314,1792147
West Virginia,2022-05-02,58.00177106007487,1039477,1792147
West Virginia,2022-05-03,58.01108949210082,1039644,1792147
West Virginia,2022-05-04,58.02286307987012,1039855,1792147
West Virginia,2022-05-05,58.03385548172108,1040052,1792147
West Virginia,2022-05-06,58.04345290871786,1040224,1792147
West Virginia,2022-05-07,58.04769363227459,1040300,1792147
West Virginia,2022-05-08,58.04925600411127,1040328,1792147
West Virginia,2022-05-09,58.05656567234719,1040459,1792147
West Virginia,2022-05-10,58.065716707390635,1040623,1792147
West Virginia,2022-05-11,58.076820707229935,1040822,1792147
West Virginia,2022-05-12,58.08658553120921,1040997,1792147
West Virginia,2022-05-13,58.098693912943524,1041214,1792147
West Virginia,2022-05-14,58.10232084756441,1041279,1792147
West Virginia,2022-05-15,58.10432961135442,1041315,1792147
West Virginia,2022-05-16,58.11214147053785,1041455,1792147
West Virginia,2022-05-17,58.12218528948797,1041635,1792147
West Virginia,2022-05-18,58.131113128554745,1041795,1792147
West Virginia,2022-05-19,58.14288671632405,1042006,1792147
West Virginia,2022-05-20,58.157059660842556,1042260,1792147
West Virginia,2022-05-21,58.16146778138177,1042339,1792147
West Virginia,2022-05-22,58.163922937125136,1042383,1792147
West Virginia,2022-05-23,58.17268337920941,1042540,1792147
West Virginia,2022-05-24,58.1831177911187,1042727,1792147
West Virginia,2022-05-25,58.19238042415047,1042893,1792147
West Virginia,2022-05-26,58.201475660199755,1043056,1792147
West Virginia,2022-05-27,58.211742675126544,1043240,1792147
West Virginia,2022-05-28,58.215481207735756,1043307,1792147
West Virginia,2022-05-29,58.21737837353744,1043341,1792147
West Virginia,2022-05-30,58.21788056448495,1043350,1792147
West Virginia,2022-05-31,58.22731059449923,1043519,1792147
West Virginia,2022-06-01,58.23646162954267,1043683,1792147
West Virginia,2022-06-02,58.24410609174359,1043820,1792147
West Virginia,2022-06-03,58.2543173076762,1044003,1792147
West Virginia,2022-06-04,58.25766524732625,1044063,1792147
West Virginia,2022-06-05,58.259227619162935,1044091,1792147
West Virginia,2022-06-06,58.26776486527054,1044244,1792147
West Virginia,2022-06-07,58.27524193048896,1044378,1792147
West Virginia,2022-06-08,58.28500675446825,1044553,1792147
West Virginia,2022-06-09,58.29226062371,1044683,1792147
West Virginia,2022-06-10,58.30330882455513,1044881,1792147
West Virginia,2022-06-11,58.30621037225183,1044933,1792147
West Virginia,2022-06-12,58.30855393000686,1044975,1792147
West Virginia,2022-06-13,58.31536140729527,1045097,1792147
West Virginia,2022-06-14,58.321052904700345,1045199,1792147
West Virginia,2022-06-15,58.32903216086627,1045342,1792147
West Virginia,2022-06-16,58.3351142512305,1045451,1792147
West Virginia,2022-06-17,58.343316703373105,1045598,1792147
West Virginia,2022-06-18,58.34549286414563,1045637,1792147
West Virginia,2022-06-19,58.347166833970654,1045667,1792147
West Virginia,2022-06-20,58.35224454243988,1045758,1792147
West Virginia,2022-06-21,58.35910781872246,1045881,1792147
West Virginia,2022-06-22,58.36652908494672,1046014,1792147
West Virginia,2022-06-23,58.37411774815347,1046150,1792147
West Virginia,2022-06-24,58.38282239124357,1046306,1792147
West Virginia,2022-06-25,58.38449636106859,1046336,1792147
West Virginia,2022-06-26,58.385277546986934,1046350,1792147
West Virginia,2022-06-27,58.39152703433368,1046462,1792147
West Virginia,2022-06-28,58.39721853173875,1046564,1792147
West Virginia,2022-06-29,58.40452819997467,1046695,1792147
West Virginia,2022-06-30,58.41016389838557,1046796,1792147
West Virginia,2022-07-01,58.417138772656486,1046921,1792147
West Virginia,2022-07-02,58.41858954650484,1046947,1792147
West Virginia,2022-07-03,58.41959392839985,1046965,1792147
West Virginia,2022-07-04,58.41992872236486,1046971,1792147
West Virginia,2022-07-05,58.426122410717426,1047082,1792147
West Virginia,2022-07-06,58.43460385783086,1047234,1792147
West Virginia,2022-07-07,58.44353169689763,1047394,1792147
West Virginia,2022-07-08,58.45039497318021,1047517,1792147
West Virginia,2022-07-09,58.452626932946906,1047557,1792147
West Virginia,2022-07-10,58.453631314841914,1047575,1792147
West Virginia,2022-07-11,58.45960180721782,1047682,1792147
West Virginia,2022-07-12,58.46618608852957,1047800,1792147
West Virginia,2022-07-13,58.47550452055551,1047967,1792147
West Virginia,2022-07-14,58.48415336465145,1048122,1792147
West Virginia,2022-07-15,58.49391818863074,1048297,1792147
West Virginia,2022-07-16,58.496931334315775,1048351,1792147
West Virginia,2022-07-17,58.498382108164115,1048377,1792147
West Virginia,2022-07-18,58.50535698243503,1048502,1792147
West Virginia,2022-07-19,58.51294564564179,1048638,1792147
West Virginia,2022-07-20,58.520143715889375,1048767,1792147
West Virginia,2022-07-21,58.52812297205531,1048910,1792147
West Virginia,2022-07-22,58.53827838899376,1049092,1792147
West Virginia,2022-07-23,58.54123573568463,1049145,1792147
West Virginia,2022-07-24,58.54313290148632,1049179,1792147
West Virginia,2022-07-25,58.54988457978057,1049300,1792147
West Virginia,2022-07-26,58.557194248016486,1049431,1792147
West Virginia,2022-07-27,58.56595469010075,1049588,1792147
West Virginia,2022-07-28,58.574826730173356,1049747,1792147
West Virginia,2022-07-29,58.583642971251805,1049905,1792147
West Virginia,2022-07-30,58.58576333303016,1049943,1792147
West Virginia,2022-07-31,58.58704670989601,1049966,1792147
West Virginia,2022-08-01,58.592236016353574,1050059,1792147
West Virginia,2022-08-02,58.59815070973531,1050165,1792147
West Virginia,2022-08-03,58.607078548802086,1050325,1792147
West Virginia,2022-08-04,58.61567159390385,1050479,1792147
West Virginia,2022-08-05,58.6253248198948,1050652,1792147
West Virginia,2022-08-06,58.62744518167315,1050690,1792147
West Virginia,2022-08-07,58.62911915149817,1050720,1792147
West Virginia,2022-08-08,58.635480236833246,1050834,1792147
West Virginia,2022-08-09,58.641897121162486,1050949,1792147
West Virginia,2022-08-10,58.648593000462576,1051069,1792147
West Virginia,2022-08-11,58.65573527171599,1051197,1792147
West Virginia,2022-08-12,58.66416091983526,1051348,1792147
West Virginia,2022-08-13,58.66577909066611,1051377,1792147
West Virginia,2022-08-14,58.667006668537795,1051399,1792147
West Virginia,2022-08-15,58.673479351861204,1051515,1792147
West Virginia,2022-08-16,58.679896236190444,1051630,1792147
West Virginia,2022-08-17,58.687094306438034,1051759,1792147
West Virginia,2022-08-18,58.693120597808104,1051867,1792147
West Virginia,2022-08-19,58.70232743184572,1052032,1792147
West Virginia,2022-08-20,58.70349921072323,1052053,1792147
West Virginia,2022-08-21,58.70428039664157,1052067,1792147
West Virginia,2022-08-22,58.709692899075804,1052164,1792147
West Virginia,2022-08-23,58.71566339145171,1052271,1792147
West Virginia,2022-08-24,58.72102009489177,1052367,1792147
West Virginia,2022-08-25,58.72687898927934,1052472,1792147
West Virginia,2022-08-26,58.73402126053276,1052600,1792147
West Virginia,2022-08-27,58.73552783337528,1052627,1792147
West Virginia,2022-08-28,58.73653221527029,1052645,1792147
West Virginia,2022-08-29,58.74094033580951,1052724,1792147
West Virginia,2022-08-30,58.74652023522624,1052824,1792147
West Virginia,2022-08-31,58.751932737660475,1052921,1792147
West Virginia,2022-09-01,58.756564054176366,1053004,1792147
West Virginia,2022-09-02,58.76158596365142,1053094,1792147
West Virginia,2022-09-03,58.76253454655226,1053111,1792147
West Virginia,2022-09-04,58.76325993347644,1053124,1792147
West Virginia,2022-09-05,58.76381792341812,1053134,1792147
West Virginia,2022-09-06,58.76895143088151,1053226,1792147
West Virginia,2022-09-07,58.776874888053264,1053368,1792147
West Virginia,2022-09-08,58.7853563351667,1053520,1792147
West Virginia,2022-09-09,58.794395772221804,1053682,1792147
West Virginia,2022-09-10,58.798190103825185,1053750,1792147
West Virginia,2022-09-11,58.800310465603545,1053788,1792147
West Virginia,2022-09-12,58.80862451573448,1053937,1792147
West Virginia,2022-09-13,58.81693856586541,1054086,1792147
West Virginia,2022-09-14,58.82681498783303,1054263,1792147
West Virginia,2022-09-15,58.83646821382398,1054436,1792147
West Virginia,2022-09-16,58.84963677644747,1054672,1792147
West Virginia,2022-09-17,58.85315211308001,1054735,1792147
West Virginia,2022-09-18,58.8550492788817,1054769,1792147
West Virginia,2022-09-19,58.86481410286098,1054944,1792147
West Virginia,2022-09-20,58.87563910772945,1055138,1792147
West Virginia,2022-09-21,58.88540393170872,1055313,1792147
West Virginia,2022-09-22,58.89622893657719,1055507,1792147
West Virginia,2022-09-23,58.90844891629984,1055726,1792147
West Virginia,2022-09-24,58.91358242376323,1055818,1792147
West Virginia,2022-09-25,58.91520059459408,1055847,1792147
West Virginia,2022-09-26,58.927197378340054,1056062,1792147
West Virginia,2022-09-27,58.93885936812103,1056271,1792147
West Virginia,2022-09-28,58.94867999109448,1056447,1792147
West Virginia,2022-09-29,58.95967239294545,1056644,1792147
West Virginia,2022-09-30,58.97351054349894,1056892,1792147
West Virginia,2022-10-01,58.97719327711398,1056958,1792147
West Virginia,2022-10-02,58.979034643921516,1056991,1792147
West Virginia,2022-10-03,58.98863207091829,1057163,1792147
West Virginia,2022-10-04,58.99744831199673,1057321,1792147
West Virginia,2022-10-05,59.008105919882695,1057512,1792147
West Virginia,2022-10-06,59.01787074386197,1057687,1792147
West Virginia,2022-10-07,59.02975592961961,1057900,1792147
West Virginia,2022-10-08,59.03477783909467,1057990,1792147
West Virginia,2022-10-09,59.0369539998672,1058029,1792147
West Virginia,2022-10-10,59.04800220071233,1058227,1792147
West Virginia,2022-10-11,59.058604009604124,1058417,1792147
West Virginia,2022-10-12,59.06998700441426,1058621,1792147
West Virginia,2022-10-13,59.08298817005525,1058854,1792147
West Virginia,2022-10-14,59.09593353670207,1059086,1792147
West Virginia,2022-10-15,59.09950467232877,1059150,1792147
West Virginia,2022-10-16,59.101401838130464,1059184,1792147
West Virginia,2022-10-17,59.10692593855303,1059283,1792147
West Virginia,2022-10-18,59.107818722459704,1059299,1792147
West Virginia,2022-10-19,NA,NA,1792147
West Virginia,2022-10-20,NA,NA,1792147
West Virginia,2022-10-21,NA,NA,1792147
West Virginia,2022-10-22,NA,NA,1792147
West Virginia,2022-10-23,NA,NA,1792147
West Virginia,2022-10-24,NA,NA,1792147
West Virginia,2022-10-25,NA,NA,1792147
West Virginia,2022-10-26,NA,NA,1792147
South Carolina,2020-03-01,NA,NA,5148714
South Carolina,2020-03-02,NA,NA,5148714
South Carolina,2020-03-03,NA,NA,5148714
South Carolina,2020-03-04,NA,NA,5148714
South Carolina,2020-03-05,NA,NA,5148714
South Carolina,2020-03-06,NA,NA,5148714
South Carolina,2020-03-07,NA,NA,5148714
South Carolina,2020-03-08,NA,NA,5148714
South Carolina,2020-03-09,NA,NA,5148714
South Carolina,2020-03-10,NA,NA,5148714
South Carolina,2020-03-11,NA,NA,5148714
South Carolina,2020-03-12,NA,NA,5148714
South Carolina,2020-03-13,NA,NA,5148714
South Carolina,2020-03-14,NA,NA,5148714
South Carolina,2020-03-15,NA,NA,5148714
South Carolina,2020-03-16,NA,NA,5148714
South Carolina,2020-03-17,NA,NA,5148714
South Carolina,2020-03-18,NA,NA,5148714
South Carolina,2020-03-19,NA,NA,5148714
South Carolina,2020-03-20,NA,NA,5148714
South Carolina,2020-03-21,NA,NA,5148714
South Carolina,2020-03-22,NA,NA,5148714
South Carolina,2020-03-23,NA,NA,5148714
South Carolina,2020-03-24,NA,NA,5148714
South Carolina,2020-03-25,NA,NA,5148714
South Carolina,2020-03-26,NA,NA,5148714
South Carolina,2020-03-27,NA,NA,5148714
South Carolina,2020-03-28,NA,NA,5148714
South Carolina,2020-03-29,NA,NA,5148714
South Carolina,2020-03-30,NA,NA,5148714
South Carolina,2020-03-31,NA,NA,5148714
South Carolina,2020-04-01,NA,NA,5148714
South Carolina,2020-04-02,NA,NA,5148714
South Carolina,2020-04-03,NA,NA,5148714
South Carolina,2020-04-04,NA,NA,5148714
South Carolina,2020-04-05,NA,NA,5148714
South Carolina,2020-04-06,NA,NA,5148714
South Carolina,2020-04-07,NA,NA,5148714
South Carolina,2020-04-08,NA,NA,5148714
South Carolina,2020-04-09,NA,NA,5148714
South Carolina,2020-04-10,NA,NA,5148714
South Carolina,2020-04-11,NA,NA,5148714
South Carolina,2020-04-12,NA,NA,5148714
South Carolina,2020-04-13,NA,NA,5148714
South Carolina,2020-04-14,NA,NA,5148714
South Carolina,2020-04-15,NA,NA,5148714
South Carolina,2020-04-16,NA,NA,5148714
South Carolina,2020-04-17,NA,NA,5148714
South Carolina,2020-04-18,NA,NA,5148714
South Carolina,2020-04-19,NA,NA,5148714
South Carolina,2020-04-20,NA,NA,5148714
South Carolina,2020-04-21,NA,NA,5148714
South Carolina,2020-04-22,NA,NA,5148714
South Carolina,2020-04-23,NA,NA,5148714
South Carolina,2020-04-24,NA,NA,5148714
South Carolina,2020-04-25,NA,NA,5148714
South Carolina,2020-04-26,NA,NA,5148714
South Carolina,2020-04-27,NA,NA,5148714
South Carolina,2020-04-28,NA,NA,5148714
South Carolina,2020-04-29,NA,NA,5148714
South Carolina,2020-04-30,NA,NA,5148714
South Carolina,2020-05-01,NA,NA,5148714
South Carolina,2020-05-02,NA,NA,5148714
